Image,Orientation,Confidence,Disesase
75x75_Lung_Opacity-3643.png,correct,0.9786075353622437,Lung_Opacity
75x75_Lung_Opacity-3644.png,correct,0.9976734519004822,Lung_Opacity
75x75_Lung_Opacity-3645.png,correct,0.9944381713867188,Lung_Opacity
75x75_Lung_Opacity-3646.png,correct,0.9977286458015442,Lung_Opacity
75x75_Lung_Opacity-3647.png,correct,0.9990228414535522,Lung_Opacity
75x75_Lung_Opacity-3648.png,correct,0.9958945512771606,Lung_Opacity
75x75_Lung_Opacity-3649.png,correct,0.9995042085647583,Lung_Opacity
75x75_Lung_Opacity-365.png,correct,0.99972003698349,Lung_Opacity
75x75_Lung_Opacity-3650.png,correct,0.9995192289352417,Lung_Opacity
75x75_Lung_Opacity-3651.png,correct,0.9969049096107483,Lung_Opacity
75x75_Lung_Opacity-3652.png,correct,0.9968783855438232,Lung_Opacity
75x75_Lung_Opacity-3653.png,correct,0.9990004897117615,Lung_Opacity
75x75_Lung_Opacity-3654.png,correct,0.9993746876716614,Lung_Opacity
75x75_Lung_Opacity-3655.png,correct,0.998195469379425,Lung_Opacity
75x75_Lung_Opacity-3656.png,correct,0.9997531771659851,Lung_Opacity
75x75_Lung_Opacity-3657.png,correct,0.9971812963485718,Lung_Opacity
75x75_Lung_Opacity-3658.png,correct,0.9996315240859985,Lung_Opacity
75x75_Lung_Opacity-3659.png,correct,0.9956678152084351,Lung_Opacity
75x75_Lung_Opacity-366.png,correct,0.7013996243476868,Lung_Opacity
75x75_Lung_Opacity-3660.png,correct,0.9997888207435608,Lung_Opacity
75x75_Lung_Opacity-3661.png,correct,0.9998360872268677,Lung_Opacity
75x75_Lung_Opacity-3662.png,correct,0.9914626479148865,Lung_Opacity
75x75_Lung_Opacity-3663.png,correct,0.9996556043624878,Lung_Opacity
75x75_Lung_Opacity-3664.png,correct,0.9997910857200623,Lung_Opacity
75x75_Lung_Opacity-3665.png,correct,0.6732817888259888,Lung_Opacity
75x75_Lung_Opacity-3666.png,correct,0.9991912245750427,Lung_Opacity
75x75_Lung_Opacity-3667.png,correct,0.9989529848098755,Lung_Opacity
75x75_Lung_Opacity-3668.png,correct,0.9997102618217468,Lung_Opacity
75x75_Lung_Opacity-3669.png,correct,0.9995287656784058,Lung_Opacity
75x75_Lung_Opacity-367.png,correct,0.9968666434288025,Lung_Opacity
75x75_Lung_Opacity-3670.png,correct,0.9996213912963867,Lung_Opacity
75x75_Lung_Opacity-3671.png,correct,0.9903817772865295,Lung_Opacity
75x75_Lung_Opacity-3672.png,correct,0.999330997467041,Lung_Opacity
75x75_Lung_Opacity-3673.png,correct,0.9998294115066528,Lung_Opacity
75x75_Lung_Opacity-3674.png,correct,0.9985370635986328,Lung_Opacity
75x75_Lung_Opacity-3675.png,correct,0.9849860668182373,Lung_Opacity
75x75_Lung_Opacity-3676.png,correct,0.9989486336708069,Lung_Opacity
75x75_Lung_Opacity-3677.png,correct,0.9997926354408264,Lung_Opacity
75x75_Lung_Opacity-3678.png,correct,0.9996762275695801,Lung_Opacity
75x75_Lung_Opacity-3679.png,correct,0.9965529441833496,Lung_Opacity
75x75_Lung_Opacity-368.png,correct,0.9881041646003723,Lung_Opacity
75x75_Lung_Opacity-3680.png,correct,0.9997518658638,Lung_Opacity
75x75_Lung_Opacity-3681.png,correct,0.9994433522224426,Lung_Opacity
75x75_Lung_Opacity-3682.png,correct,0.9998231530189514,Lung_Opacity
75x75_Lung_Opacity-3683.png,correct,0.9912542700767517,Lung_Opacity
75x75_Lung_Opacity-3684.png,correct,0.9986441731452942,Lung_Opacity
75x75_Lung_Opacity-3685.png,correct,0.9998618364334106,Lung_Opacity
75x75_Lung_Opacity-3686.png,correct,0.9888319969177246,Lung_Opacity
75x75_Lung_Opacity-3687.png,correct,0.6895338296890259,Lung_Opacity
75x75_Lung_Opacity-3688.png,correct,0.9996457099914551,Lung_Opacity
75x75_Lung_Opacity-3689.png,correct,0.99957674741745,Lung_Opacity
75x75_Lung_Opacity-369.png,correct,0.9879873991012573,Lung_Opacity
75x75_Lung_Opacity-3690.png,correct,0.9998202919960022,Lung_Opacity
75x75_Lung_Opacity-3691.png,correct,0.9993903636932373,Lung_Opacity
75x75_Lung_Opacity-3692.png,correct,0.9996591806411743,Lung_Opacity
75x75_Lung_Opacity-3693.png,correct,0.9997257590293884,Lung_Opacity
75x75_Lung_Opacity-3694.png,correct,0.9994692206382751,Lung_Opacity
75x75_Lung_Opacity-3695.png,correct,0.9973189234733582,Lung_Opacity
75x75_Lung_Opacity-3696.png,correct,0.9997081160545349,Lung_Opacity
75x75_Lung_Opacity-3697.png,correct,0.9941652417182922,Lung_Opacity
75x75_Lung_Opacity-3698.png,correct,0.999056875705719,Lung_Opacity
75x75_Lung_Opacity-3699.png,correct,0.9845268726348877,Lung_Opacity
75x75_Lung_Opacity-37.png,correct,0.9830090403556824,Lung_Opacity
75x75_Lung_Opacity-370.png,correct,0.9581856727600098,Lung_Opacity
75x75_Lung_Opacity-3700.png,correct,0.9990591406822205,Lung_Opacity
75x75_Lung_Opacity-3701.png,correct,0.6606708765029907,Lung_Opacity
75x75_Lung_Opacity-3702.png,correct,0.9992054104804993,Lung_Opacity
75x75_Lung_Opacity-3703.png,correct,0.9985937476158142,Lung_Opacity
75x75_Lung_Opacity-3704.png,correct,0.9997519850730896,Lung_Opacity
75x75_Lung_Opacity-3705.png,correct,0.9983262419700623,Lung_Opacity
75x75_Lung_Opacity-3706.png,correct,0.9993160963058472,Lung_Opacity
75x75_Lung_Opacity-3707.png,correct,0.9997730851173401,Lung_Opacity
75x75_Lung_Opacity-3708.png,correct,0.993563175201416,Lung_Opacity
75x75_Lung_Opacity-3709.png,correct,0.9997232556343079,Lung_Opacity
75x75_Lung_Opacity-371.png,rotated_180,0.3766445517539978,Lung_Opacity
75x75_Lung_Opacity-3710.png,correct,0.9988430738449097,Lung_Opacity
75x75_Lung_Opacity-3711.png,correct,0.9861316680908203,Lung_Opacity
75x75_Lung_Opacity-3712.png,correct,0.99888676404953,Lung_Opacity
75x75_Lung_Opacity-3713.png,correct,0.9993410706520081,Lung_Opacity
75x75_Lung_Opacity-3714.png,correct,0.9996588230133057,Lung_Opacity
75x75_Lung_Opacity-3715.png,correct,0.9991031885147095,Lung_Opacity
75x75_Lung_Opacity-3716.png,correct,0.9993541836738586,Lung_Opacity
75x75_Lung_Opacity-3717.png,correct,0.9998311996459961,Lung_Opacity
75x75_Lung_Opacity-3718.png,correct,0.9984583854675293,Lung_Opacity
75x75_Lung_Opacity-3719.png,correct,0.9996316432952881,Lung_Opacity
75x75_Lung_Opacity-372.png,correct,0.9993876218795776,Lung_Opacity
75x75_Lung_Opacity-3720.png,correct,0.9997571110725403,Lung_Opacity
75x75_Lung_Opacity-3721.png,correct,0.9994472861289978,Lung_Opacity
75x75_Lung_Opacity-3722.png,correct,0.998426079750061,Lung_Opacity
75x75_Lung_Opacity-3723.png,correct,0.999438464641571,Lung_Opacity
75x75_Lung_Opacity-3724.png,correct,0.9999188184738159,Lung_Opacity
75x75_Lung_Opacity-3725.png,correct,0.999377429485321,Lung_Opacity
75x75_Lung_Opacity-3726.png,correct,0.998744010925293,Lung_Opacity
75x75_Lung_Opacity-3727.png,rotated_minus_90,0.9833978414535522,Lung_Opacity
75x75_Lung_Opacity-3728.png,correct,0.9998013377189636,Lung_Opacity
75x75_Lung_Opacity-3729.png,correct,0.9997789263725281,Lung_Opacity
75x75_Lung_Opacity-373.png,correct,0.9982227683067322,Lung_Opacity
75x75_Lung_Opacity-3730.png,correct,0.9993395209312439,Lung_Opacity
75x75_Lung_Opacity-3731.png,correct,0.9995496869087219,Lung_Opacity
75x75_Lung_Opacity-3732.png,correct,0.9996402263641357,Lung_Opacity
75x75_Lung_Opacity-3733.png,correct,0.9941476583480835,Lung_Opacity
75x75_Lung_Opacity-3734.png,correct,0.9996067881584167,Lung_Opacity
75x75_Lung_Opacity-3735.png,correct,0.9990345239639282,Lung_Opacity
75x75_Lung_Opacity-3736.png,correct,0.9992057681083679,Lung_Opacity
75x75_Lung_Opacity-3737.png,correct,0.9980039000511169,Lung_Opacity
75x75_Lung_Opacity-3738.png,correct,0.9996277093887329,Lung_Opacity
75x75_Lung_Opacity-3739.png,correct,0.9956772923469543,Lung_Opacity
75x75_Lung_Opacity-374.png,correct,0.9981978535652161,Lung_Opacity
75x75_Lung_Opacity-3740.png,correct,0.9995187520980835,Lung_Opacity
75x75_Lung_Opacity-3741.png,correct,0.9973167777061462,Lung_Opacity
75x75_Lung_Opacity-3742.png,correct,0.9992653727531433,Lung_Opacity
75x75_Lung_Opacity-3743.png,correct,0.9845784306526184,Lung_Opacity
75x75_Lung_Opacity-3744.png,correct,0.9974501729011536,Lung_Opacity
75x75_Lung_Opacity-3745.png,correct,0.9992964267730713,Lung_Opacity
75x75_Lung_Opacity-3746.png,correct,0.9984676241874695,Lung_Opacity
75x75_Lung_Opacity-3747.png,correct,0.9997368454933167,Lung_Opacity
75x75_Lung_Opacity-3748.png,correct,0.9994303584098816,Lung_Opacity
75x75_Lung_Opacity-3749.png,correct,0.9998816251754761,Lung_Opacity
75x75_Lung_Opacity-375.png,correct,0.9994743466377258,Lung_Opacity
75x75_Lung_Opacity-3750.png,correct,0.991758406162262,Lung_Opacity
75x75_Lung_Opacity-3751.png,correct,0.9999014139175415,Lung_Opacity
75x75_Lung_Opacity-3752.png,correct,0.9992524981498718,Lung_Opacity
75x75_Lung_Opacity-3753.png,correct,0.9995629191398621,Lung_Opacity
75x75_Lung_Opacity-3754.png,correct,0.999850869178772,Lung_Opacity
75x75_Lung_Opacity-3755.png,correct,0.9985698461532593,Lung_Opacity
75x75_Lung_Opacity-3756.png,correct,0.9997455477714539,Lung_Opacity
75x75_Lung_Opacity-3757.png,correct,0.9993521571159363,Lung_Opacity
75x75_Lung_Opacity-3758.png,correct,0.9989032745361328,Lung_Opacity
75x75_Lung_Opacity-3759.png,correct,0.9998905658721924,Lung_Opacity
75x75_Lung_Opacity-376.png,correct,0.9965866804122925,Lung_Opacity
75x75_Lung_Opacity-3760.png,correct,0.999430239200592,Lung_Opacity
75x75_Lung_Opacity-3761.png,correct,0.9998779296875,Lung_Opacity
75x75_Lung_Opacity-3762.png,correct,0.9949565529823303,Lung_Opacity
75x75_Lung_Opacity-3763.png,correct,0.9798972010612488,Lung_Opacity
75x75_Lung_Opacity-3764.png,correct,0.9993565678596497,Lung_Opacity
75x75_Lung_Opacity-3765.png,correct,0.9973374009132385,Lung_Opacity
75x75_Lung_Opacity-3766.png,correct,0.9996433258056641,Lung_Opacity
75x75_Lung_Opacity-3767.png,correct,0.9929914474487305,Lung_Opacity
75x75_Lung_Opacity-3768.png,correct,0.9889477491378784,Lung_Opacity
75x75_Lung_Opacity-3769.png,correct,0.9945313334465027,Lung_Opacity
75x75_Lung_Opacity-377.png,correct,0.9990002512931824,Lung_Opacity
75x75_Lung_Opacity-3770.png,correct,0.9997852444648743,Lung_Opacity
75x75_Lung_Opacity-3771.png,correct,0.9994194507598877,Lung_Opacity
75x75_Lung_Opacity-3772.png,correct,0.9996128678321838,Lung_Opacity
75x75_Lung_Opacity-3773.png,correct,0.9991719722747803,Lung_Opacity
75x75_Lung_Opacity-3774.png,correct,0.9998745918273926,Lung_Opacity
75x75_Lung_Opacity-3775.png,correct,0.9905605912208557,Lung_Opacity
75x75_Lung_Opacity-3776.png,correct,0.998591959476471,Lung_Opacity
75x75_Lung_Opacity-3777.png,correct,0.9984034895896912,Lung_Opacity
75x75_Lung_Opacity-3778.png,correct,0.9988625049591064,Lung_Opacity
75x75_Lung_Opacity-3779.png,correct,0.5788663625717163,Lung_Opacity
75x75_Lung_Opacity-378.png,correct,0.9567325711250305,Lung_Opacity
75x75_Lung_Opacity-3780.png,correct,0.9995263814926147,Lung_Opacity
75x75_Lung_Opacity-3781.png,correct,0.998629093170166,Lung_Opacity
75x75_Lung_Opacity-3782.png,correct,0.9307316541671753,Lung_Opacity
75x75_Lung_Opacity-3783.png,correct,0.9992979764938354,Lung_Opacity
75x75_Lung_Opacity-3784.png,correct,0.6145301461219788,Lung_Opacity
75x75_Lung_Opacity-3785.png,rotated_180,0.5457700490951538,Lung_Opacity
75x75_Lung_Opacity-3786.png,correct,0.9905622601509094,Lung_Opacity
75x75_Lung_Opacity-3787.png,correct,0.9912801384925842,Lung_Opacity
75x75_Lung_Opacity-3788.png,correct,0.9978373646736145,Lung_Opacity
75x75_Lung_Opacity-3789.png,correct,0.9996682405471802,Lung_Opacity
75x75_Lung_Opacity-379.png,correct,0.9989007711410522,Lung_Opacity
75x75_Lung_Opacity-3790.png,correct,0.999500036239624,Lung_Opacity
75x75_Lung_Opacity-3791.png,correct,0.9997014403343201,Lung_Opacity
75x75_Lung_Opacity-3792.png,correct,0.9978960752487183,Lung_Opacity
75x75_Lung_Opacity-3793.png,correct,0.9963347911834717,Lung_Opacity
75x75_Lung_Opacity-3794.png,correct,0.9997132420539856,Lung_Opacity
75x75_Lung_Opacity-3795.png,correct,0.9968986511230469,Lung_Opacity
75x75_Lung_Opacity-3796.png,correct,0.999852180480957,Lung_Opacity
75x75_Lung_Opacity-3797.png,correct,0.999457061290741,Lung_Opacity
75x75_Lung_Opacity-3798.png,correct,0.9997194409370422,Lung_Opacity
75x75_Lung_Opacity-3799.png,correct,0.9998412132263184,Lung_Opacity
75x75_Lung_Opacity-38.png,correct,0.9979928731918335,Lung_Opacity
75x75_Lung_Opacity-380.png,correct,0.8213021755218506,Lung_Opacity
75x75_Lung_Opacity-3800.png,correct,0.9985615611076355,Lung_Opacity
75x75_Lung_Opacity-3801.png,correct,0.9432184100151062,Lung_Opacity
75x75_Lung_Opacity-3802.png,correct,0.9995511174201965,Lung_Opacity
75x75_Lung_Opacity-3803.png,correct,0.9995819926261902,Lung_Opacity
75x75_Lung_Opacity-3804.png,correct,0.9934735894203186,Lung_Opacity
75x75_Lung_Opacity-3805.png,correct,0.9949433207511902,Lung_Opacity
75x75_Lung_Opacity-3806.png,correct,0.9998646974563599,Lung_Opacity
75x75_Lung_Opacity-3807.png,correct,0.9945046305656433,Lung_Opacity
75x75_Lung_Opacity-3808.png,correct,0.9964015483856201,Lung_Opacity
75x75_Lung_Opacity-3809.png,correct,0.992463231086731,Lung_Opacity
75x75_Lung_Opacity-381.png,correct,0.9517349600791931,Lung_Opacity
75x75_Lung_Opacity-3810.png,correct,0.9998112320899963,Lung_Opacity
75x75_Lung_Opacity-3811.png,correct,0.9994895458221436,Lung_Opacity
75x75_Lung_Opacity-3812.png,correct,0.9998990297317505,Lung_Opacity
75x75_Lung_Opacity-3813.png,correct,0.9996998310089111,Lung_Opacity
75x75_Lung_Opacity-3814.png,correct,0.9961825013160706,Lung_Opacity
75x75_Lung_Opacity-3815.png,correct,0.9948863387107849,Lung_Opacity
75x75_Lung_Opacity-3816.png,correct,0.9982878565788269,Lung_Opacity
75x75_Lung_Opacity-3817.png,correct,0.972369909286499,Lung_Opacity
75x75_Lung_Opacity-3818.png,correct,0.9997566342353821,Lung_Opacity
75x75_Lung_Opacity-3819.png,correct,0.9995344877243042,Lung_Opacity
75x75_Lung_Opacity-382.png,correct,0.9791406989097595,Lung_Opacity
75x75_Lung_Opacity-3820.png,correct,0.9977449178695679,Lung_Opacity
75x75_Lung_Opacity-3821.png,correct,0.9935365319252014,Lung_Opacity
75x75_Lung_Opacity-3822.png,correct,0.9980906844139099,Lung_Opacity
75x75_Lung_Opacity-3823.png,correct,0.9904894828796387,Lung_Opacity
75x75_Lung_Opacity-3824.png,correct,0.9988473653793335,Lung_Opacity
75x75_Lung_Opacity-3825.png,correct,0.9992679953575134,Lung_Opacity
75x75_Lung_Opacity-3826.png,correct,0.9997692704200745,Lung_Opacity
75x75_Lung_Opacity-3827.png,correct,0.9969722032546997,Lung_Opacity
75x75_Lung_Opacity-3828.png,correct,0.9993842840194702,Lung_Opacity
75x75_Lung_Opacity-3829.png,correct,0.9883288145065308,Lung_Opacity
75x75_Lung_Opacity-383.png,correct,0.9465851187705994,Lung_Opacity
75x75_Lung_Opacity-3830.png,correct,0.9998124241828918,Lung_Opacity
75x75_Lung_Opacity-3831.png,correct,0.9992639422416687,Lung_Opacity
75x75_Lung_Opacity-3832.png,correct,0.999286949634552,Lung_Opacity
75x75_Lung_Opacity-3833.png,correct,0.993256688117981,Lung_Opacity
75x75_Lung_Opacity-3834.png,correct,0.979304850101471,Lung_Opacity
75x75_Lung_Opacity-3835.png,correct,0.999639630317688,Lung_Opacity
75x75_Lung_Opacity-3836.png,correct,0.7997865080833435,Lung_Opacity
75x75_Lung_Opacity-3837.png,correct,0.9995195865631104,Lung_Opacity
75x75_Lung_Opacity-3838.png,correct,0.9996333122253418,Lung_Opacity
75x75_Lung_Opacity-3839.png,correct,0.9884904623031616,Lung_Opacity
75x75_Lung_Opacity-384.png,correct,0.9997748732566833,Lung_Opacity
75x75_Lung_Opacity-3840.png,correct,0.9997764229774475,Lung_Opacity
75x75_Lung_Opacity-3841.png,correct,0.9978587031364441,Lung_Opacity
75x75_Lung_Opacity-3842.png,rotated_minus_90,0.6696872711181641,Lung_Opacity
75x75_Lung_Opacity-3843.png,correct,0.963768720626831,Lung_Opacity
75x75_Lung_Opacity-3844.png,correct,0.9996254444122314,Lung_Opacity
75x75_Lung_Opacity-3845.png,correct,0.9992326498031616,Lung_Opacity
75x75_Lung_Opacity-3846.png,correct,0.9775422811508179,Lung_Opacity
75x75_Lung_Opacity-3847.png,correct,0.9998668432235718,Lung_Opacity
75x75_Lung_Opacity-3848.png,correct,0.9240216016769409,Lung_Opacity
75x75_Lung_Opacity-3849.png,correct,0.9967437982559204,Lung_Opacity
75x75_Lung_Opacity-385.png,correct,0.9913608431816101,Lung_Opacity
75x75_Lung_Opacity-3850.png,correct,0.9992768168449402,Lung_Opacity
75x75_Lung_Opacity-3851.png,correct,0.999154806137085,Lung_Opacity
75x75_Lung_Opacity-3852.png,correct,0.9986191987991333,Lung_Opacity
75x75_Lung_Opacity-3853.png,correct,0.9979432225227356,Lung_Opacity
75x75_Lung_Opacity-3854.png,correct,0.994481086730957,Lung_Opacity
75x75_Lung_Opacity-3855.png,correct,0.9979687333106995,Lung_Opacity
75x75_Lung_Opacity-3856.png,correct,0.999229907989502,Lung_Opacity
75x75_Lung_Opacity-3857.png,correct,0.9908989667892456,Lung_Opacity
75x75_Lung_Opacity-3858.png,correct,0.9981704950332642,Lung_Opacity
75x75_Lung_Opacity-3859.png,correct,0.998029887676239,Lung_Opacity
75x75_Lung_Opacity-386.png,correct,0.9968356490135193,Lung_Opacity
75x75_Lung_Opacity-3860.png,correct,0.9916240572929382,Lung_Opacity
75x75_Lung_Opacity-3861.png,correct,0.9991142153739929,Lung_Opacity
75x75_Lung_Opacity-3862.png,correct,0.9997935891151428,Lung_Opacity
75x75_Lung_Opacity-3863.png,correct,0.9992392063140869,Lung_Opacity
75x75_Lung_Opacity-3864.png,correct,0.9992105960845947,Lung_Opacity
75x75_Lung_Opacity-3865.png,correct,0.9710733294487,Lung_Opacity
75x75_Lung_Opacity-3866.png,correct,0.9988783001899719,Lung_Opacity
75x75_Lung_Opacity-3867.png,correct,0.9998605251312256,Lung_Opacity
75x75_Lung_Opacity-3868.png,correct,0.6450610756874084,Lung_Opacity
75x75_Lung_Opacity-3869.png,correct,0.9202221632003784,Lung_Opacity
75x75_Lung_Opacity-387.png,correct,0.999639630317688,Lung_Opacity
75x75_Lung_Opacity-3870.png,correct,0.9997885823249817,Lung_Opacity
75x75_Lung_Opacity-3871.png,correct,0.998845100402832,Lung_Opacity
75x75_Lung_Opacity-3872.png,correct,0.9995903372764587,Lung_Opacity
75x75_Lung_Opacity-3873.png,correct,0.9575674533843994,Lung_Opacity
75x75_Lung_Opacity-3874.png,correct,0.9996180534362793,Lung_Opacity
75x75_Lung_Opacity-3875.png,correct,0.996996283531189,Lung_Opacity
75x75_Lung_Opacity-3876.png,rotated_180,0.9173828959465027,Lung_Opacity
75x75_Lung_Opacity-3877.png,correct,0.9969802498817444,Lung_Opacity
75x75_Lung_Opacity-3878.png,correct,0.9997082352638245,Lung_Opacity
75x75_Lung_Opacity-3879.png,correct,0.9991505146026611,Lung_Opacity
75x75_Lung_Opacity-388.png,correct,0.9976086616516113,Lung_Opacity
75x75_Lung_Opacity-3880.png,correct,0.9954637885093689,Lung_Opacity
75x75_Lung_Opacity-3881.png,correct,0.9792250990867615,Lung_Opacity
75x75_Lung_Opacity-3882.png,correct,0.9983914494514465,Lung_Opacity
75x75_Lung_Opacity-3883.png,correct,0.9787938594818115,Lung_Opacity
75x75_Lung_Opacity-3884.png,correct,0.9987291693687439,Lung_Opacity
75x75_Lung_Opacity-3885.png,correct,0.9935486912727356,Lung_Opacity
75x75_Lung_Opacity-3886.png,correct,0.8627409338951111,Lung_Opacity
75x75_Lung_Opacity-3887.png,correct,0.9946938157081604,Lung_Opacity
75x75_Lung_Opacity-3888.png,correct,0.9990122318267822,Lung_Opacity
75x75_Lung_Opacity-3889.png,correct,0.9994581341743469,Lung_Opacity
75x75_Lung_Opacity-389.png,correct,0.999817430973053,Lung_Opacity
75x75_Lung_Opacity-3890.png,correct,0.9997147917747498,Lung_Opacity
75x75_Lung_Opacity-3891.png,correct,0.9990043044090271,Lung_Opacity
75x75_Lung_Opacity-3892.png,correct,0.9983235001564026,Lung_Opacity
75x75_Lung_Opacity-3893.png,correct,0.9986948370933533,Lung_Opacity
75x75_Lung_Opacity-3894.png,correct,0.9962408542633057,Lung_Opacity
75x75_Lung_Opacity-3895.png,correct,0.9994220733642578,Lung_Opacity
75x75_Lung_Opacity-3896.png,correct,0.9971891045570374,Lung_Opacity
75x75_Lung_Opacity-3897.png,correct,0.9965108036994934,Lung_Opacity
75x75_Lung_Opacity-3898.png,correct,0.9171563982963562,Lung_Opacity
75x75_Lung_Opacity-3899.png,correct,0.998932421207428,Lung_Opacity
75x75_Lung_Opacity-39.png,correct,0.9765887260437012,Lung_Opacity
75x75_Lung_Opacity-390.png,correct,0.999183714389801,Lung_Opacity
75x75_Lung_Opacity-3900.png,correct,0.9919729232788086,Lung_Opacity
75x75_Lung_Opacity-3901.png,correct,0.9911393523216248,Lung_Opacity
75x75_Lung_Opacity-3902.png,correct,0.9995619654655457,Lung_Opacity
75x75_Lung_Opacity-3903.png,correct,0.9985274076461792,Lung_Opacity
75x75_Lung_Opacity-3904.png,correct,0.9160599112510681,Lung_Opacity
75x75_Lung_Opacity-3905.png,correct,0.9992351531982422,Lung_Opacity
75x75_Lung_Opacity-3906.png,correct,0.9996840953826904,Lung_Opacity
75x75_Lung_Opacity-3907.png,correct,0.9993108510971069,Lung_Opacity
75x75_Lung_Opacity-3908.png,correct,0.9997747540473938,Lung_Opacity
75x75_Lung_Opacity-3909.png,correct,0.9990930557250977,Lung_Opacity
75x75_Lung_Opacity-391.png,correct,0.9944782257080078,Lung_Opacity
75x75_Lung_Opacity-3910.png,correct,0.9912573099136353,Lung_Opacity
75x75_Lung_Opacity-3911.png,correct,0.99603670835495,Lung_Opacity
75x75_Lung_Opacity-3912.png,correct,0.9998217225074768,Lung_Opacity
75x75_Lung_Opacity-3913.png,correct,0.9986918568611145,Lung_Opacity
75x75_Lung_Opacity-3914.png,correct,0.9745385050773621,Lung_Opacity
75x75_Lung_Opacity-3915.png,correct,0.9980958104133606,Lung_Opacity
75x75_Lung_Opacity-3916.png,correct,0.9998255372047424,Lung_Opacity
75x75_Lung_Opacity-3917.png,correct,0.9995495676994324,Lung_Opacity
75x75_Lung_Opacity-3918.png,correct,0.9983060359954834,Lung_Opacity
75x75_Lung_Opacity-3919.png,correct,0.9995819926261902,Lung_Opacity
75x75_Lung_Opacity-392.png,correct,0.9991913437843323,Lung_Opacity
75x75_Lung_Opacity-3920.png,correct,0.99772709608078,Lung_Opacity
75x75_Lung_Opacity-3921.png,correct,0.9901948571205139,Lung_Opacity
75x75_Lung_Opacity-3922.png,correct,0.9991559982299805,Lung_Opacity
75x75_Lung_Opacity-3923.png,rotated_minus_90,0.9732810258865356,Lung_Opacity
75x75_Lung_Opacity-3924.png,correct,0.9812570810317993,Lung_Opacity
75x75_Lung_Opacity-3925.png,correct,0.9996155500411987,Lung_Opacity
75x75_Lung_Opacity-3926.png,correct,0.9996520280838013,Lung_Opacity
75x75_Lung_Opacity-3927.png,correct,0.9996479749679565,Lung_Opacity
75x75_Lung_Opacity-3928.png,correct,0.9619222283363342,Lung_Opacity
75x75_Lung_Opacity-3929.png,correct,0.9987469911575317,Lung_Opacity
75x75_Lung_Opacity-393.png,correct,0.9959089756011963,Lung_Opacity
75x75_Lung_Opacity-3930.png,correct,0.9939345717430115,Lung_Opacity
75x75_Lung_Opacity-3931.png,correct,0.9992857575416565,Lung_Opacity
75x75_Lung_Opacity-3932.png,correct,0.9998185038566589,Lung_Opacity
75x75_Lung_Opacity-3933.png,correct,0.9982314705848694,Lung_Opacity
75x75_Lung_Opacity-3934.png,correct,0.9996417760848999,Lung_Opacity
75x75_Lung_Opacity-3935.png,correct,0.9988170862197876,Lung_Opacity
75x75_Lung_Opacity-3936.png,correct,0.9988929629325867,Lung_Opacity
75x75_Lung_Opacity-3937.png,correct,0.9106913805007935,Lung_Opacity
75x75_Lung_Opacity-3938.png,correct,0.9997876286506653,Lung_Opacity
75x75_Lung_Opacity-3939.png,correct,0.999605119228363,Lung_Opacity
75x75_Lung_Opacity-394.png,correct,0.9998351335525513,Lung_Opacity
75x75_Lung_Opacity-3940.png,correct,0.9996631145477295,Lung_Opacity
75x75_Lung_Opacity-3941.png,correct,0.9995525479316711,Lung_Opacity
75x75_Lung_Opacity-3942.png,correct,0.9989026784896851,Lung_Opacity
75x75_Lung_Opacity-3943.png,correct,0.9990399479866028,Lung_Opacity
75x75_Lung_Opacity-3944.png,correct,0.9993804693222046,Lung_Opacity
75x75_Lung_Opacity-3945.png,correct,0.998619556427002,Lung_Opacity
75x75_Lung_Opacity-3946.png,correct,0.998381495475769,Lung_Opacity
75x75_Lung_Opacity-3947.png,correct,0.9939061999320984,Lung_Opacity
75x75_Lung_Opacity-3948.png,correct,0.999467670917511,Lung_Opacity
75x75_Lung_Opacity-3949.png,correct,0.9992249011993408,Lung_Opacity
75x75_Lung_Opacity-395.png,correct,0.9676140546798706,Lung_Opacity
75x75_Lung_Opacity-3950.png,correct,0.9994561076164246,Lung_Opacity
75x75_Lung_Opacity-3951.png,correct,0.9679468870162964,Lung_Opacity
75x75_Lung_Opacity-3952.png,correct,0.9992815852165222,Lung_Opacity
75x75_Lung_Opacity-3953.png,correct,0.9996919631958008,Lung_Opacity
75x75_Lung_Opacity-3954.png,correct,0.9987712502479553,Lung_Opacity
75x75_Lung_Opacity-3955.png,correct,0.9996360540390015,Lung_Opacity
75x75_Lung_Opacity-3956.png,correct,0.999201238155365,Lung_Opacity
75x75_Lung_Opacity-3957.png,correct,0.999765932559967,Lung_Opacity
75x75_Lung_Opacity-3958.png,correct,0.9995604157447815,Lung_Opacity
75x75_Lung_Opacity-3959.png,correct,0.9988412261009216,Lung_Opacity
75x75_Lung_Opacity-396.png,correct,0.9950910806655884,Lung_Opacity
75x75_Lung_Opacity-3960.png,correct,0.998218834400177,Lung_Opacity
75x75_Lung_Opacity-3961.png,correct,0.9991437196731567,Lung_Opacity
75x75_Lung_Opacity-3962.png,correct,0.999883770942688,Lung_Opacity
75x75_Lung_Opacity-3963.png,correct,0.9996612071990967,Lung_Opacity
75x75_Lung_Opacity-3964.png,correct,0.9994733929634094,Lung_Opacity
75x75_Lung_Opacity-3965.png,correct,0.9993322491645813,Lung_Opacity
75x75_Lung_Opacity-3966.png,correct,0.9977905750274658,Lung_Opacity
